NAME,NTEE_CD,Category,Location,lat_lon
NEW AMERICAN RESOURCE CENTER INC,P84,P,"7233 PROVINCIAL CT, CANTON, MI, 48187-2121","(-83.4757797069617, 42.33733056978793)"
THE SAKINA CHARITY,P20,P,"1630 MISTWOOD CT, CANTON, MI, 48187-5825","(-83.51814250104101, 42.31663023284469)"
FRIENDS OF HINES PARK RC,N32,N,"15344 DEERING ST, LIVONIA, MI, 48154-3402","(-83.32005454135339, 42.3989797518797)"
GREATER LAINGSBURG RECYCLERS CORPORATION,C27,C,"215 E MASON ST, OWOSSO, MI, 48867-3029","(-84.16866636363636, 42.99953386363636)"
FUN AND MARRIAGE INC,A11,A,"24615 RIDGECROFT AVE, EASTPOINTE, MI, 48021-1437","(-82.9207057051282, 42.47598063461539)"
I AM FOSTERCHILD,P32,P,"1419 DEN HERTOG ST SW, WYOMING, MI, 49509-2729","(-85.70073090909091, 42.907628)"
HAMPTONS GUPPIES,M40,M,"131 FAIRFIELD AVE, BATTLE CREEK, MI, 49015-3213","(-85.20016866841547, 42.30369517949182)"
OMNIWOMYN,B25,B,"220 WEST CONGRESS ST, DETROIT, MI, 48226-3289","(-83.0485793, 42.3291261)"
IN LOVING HELPING HANDS,O20,O,"22826 DAVID AVE, EASTPOINTE, MI, 48021-4615","(-82.94343982550335, 42.465993859060404)"
MID-MICHIGAN SPARTANS INC,B84,B,"1850 SNYDER RD, EAST LANSING, MI, 48823-3782","(-84.45494097279551, 42.73830611049674)"
A TOUCH OF LOVE GROUP HOME CORP,F33,F,"400 RENAISSANCE CTR, DETROIT, MI, 48243-1502","(-83.0395039, 42.3281948)"
LEGACY COMMUNITY CHURCH INC,X20,X,"3988 KALAMAZOO DR, WAYLAND, MI, 49348-9739","(-85.59550208163265, 42.70995675510204)"
BAIS AHARON RESEARCH INSTITUTE INC,X30,X,"15872 HARDEN CIR, SOUTHFIELD, MI, 48075-3043","(-83.20522736168343, 42.47057954099068)"
SACRED HEART OF JESUS MEDIA ARTS,X81,X,"7454 BRYNMAWR CT, W BLOOMFIELD, MI, 48322-3539","(-83.36838669387755, 42.52900597959184)"
WHITE LAKE SNOW FARMERS,B11,B,"8062 OLD CHANNEL TRL, MONTAGUE, MI, 49437-1459","(-86.35971545454545, 43.40507963636363)"
ALLEGAN COUNTY YOUTH LIVESTOCK LEADERS,O52,O,"150 DOUGLAS STREET, ALLEGAN, MI, 49010-1080","(-85.679207, 42.44897)"
ASAP BOOSTER CLUB,B11,B,"2800 STONE SCHOOL RD, ANN ARBOR, MI, 48104-7434","(-83.72135335895845, 42.24719385)"
ANDERSON DEVELOPMENT CENTER CORP,L80,L,"8017 STATE ST, DETROIT, MI, 48204-0000","(-83.0513413, 42.3325081)"
HARPER WOODS NEIGHBORHOOD ECONOMIC DEVELOPMENT COALITION,S20,S,"20254 WOODCREST ST, HARPER WOODS, MI, 48225-2026","(-82.92976887148595, 42.43253148192771)"
RESCUE AT WILLOW HAVEN INC,D99,D,"6128 POLLARD AVE, EAST LANSING, MI, 48823-1542","(-84.47050493939395, 42.75897565656565)"
ADONAI DA VIDA DETROIT INC,O50,O,"2647 BURLINGAME ST, DETROIT, MI, 48206-1431","(-83.11499176510067, 42.38178759060403)"
HOPE RESURRECTION ORGANIZATION,B82,B,"5135 MICHAEL ST, DEARBORN HTS, MI, 48125-1837","(-83.28374254178813, 42.27248986650662)"
EMPOWERING WOMEN OF RURAL LIBERIA,Q33,Q,"105 W HILLSDALE ST, LANSING, MI, 48933-2309","(-84.55252020408163, 42.72730336734694)"
OUR HOME IS FOR EVERYONE,P99,P,"6692 PARKWAY CIR, DEARBORN HTS, MI, 48127-2341","(-83.26699725614647, 42.33587304688405)"
A2 HOCKEY GIVING INC,N12,N,"3011 GEDDES AVE, ANN ARBOR, MI, 48104-2770","(-83.7087370909091, 42.27300713636364)"
RARE-VAR SHARE,G20,G,"7 HEATHERIDGE ST, ANN ARBOR, MI, 48104-2757","(-83.71411227241005, 42.271558079360574)"
BREAKING CHAINS IN UNITY,P50,P,"22772 TEPPERT AVE, EASTPOINTE, MI, 48021-1928","(-82.9318064228188, 42.46594012080537)"
NATHANS NINJAS,E12,E,"2257 BLACKWOOD, CANTON, MI, 48188-2595","(-83.53879258124793, 42.28859444095956)"
CHRIST 4 LIFE DETROIT INC,O50,O,"14126 FAUST AVE, DETROIT, MI, 48223-3542","(-83.22235068476837, 42.38939601306744)"
GARBER AUTOMOTIVE FOUNDATION,S12,S,"999 S WASHINGTON AVENUE, SAGINAW, MI, 48601-2573","(-83.943626, 43.423685)"
YOUR TORAH TUTORS,X30,X,"6010 SHANNON CT, W BLOOMFIELD, MI, 48322-1918","(-83.41576263783526, 42.54797080399938)"
OUR NEIGHBORHOOD ACADEMY,P71,P,"3096 12 MILE RD, BERKLEY, MI, 48072-1302","(-83.190478, 42.50317283333333)"
HOLLAND CELTIC SOCIETY,A23,A,"120 W 23RD ST, HOLLAND, MI, 49423-4709","(-86.11259408163265, 42.776588897959186)"
LIFE SKILLS NORTH,F60,F,"205 2ND AVE, BESSEMER, MI, 49911-1706","(-90.05446408227756, 46.47572069069328)"
TAYLOR SPADES,N63,N,"9570 PARDEE RD, TAYLOR, MI, 48180-3547","(-83.25473975490196, 42.237981352941176)"
NEW HUMANITY,X20,X,"2010 KALAMAZOO AVE SE, GRAND RAPIDS, MI, 49507-4004","(-85.6332105, 42.9268529)"
HOPKINS CLEVER CLOVER LIVESTOCK CLUB INC,D11,D,"3727 34TH ST, HAMILTON, MI, 49419-9558","(-79.9120612, 43.2416248)"
LIFT UP A CHILD,P20,P,"15374 EVERGREEN AVE, EASTPOINTE, MI, 48021-1519","(-82.96259934343435, 42.47051573737374)"
VETERAN SOLUTIONS INC,W30,W,"1835 NOON RD, JACKSON, MI, 49201-9154","(-84.28851289795918, 42.23506055102041)"
FRIENDS OF DEARBORN VETERANS TREATMENT COURT,I11,I,"23875 MICHIGAN AVE, DEARBORN, MI, 48124-1805","(-83.26981569018017, 42.300443816166165)"
DETROIT ART REVIEW INC,A20,A,"1441 MILL RACE, ROCHESTER HLS, MI, 48306-3531","(-83.10429709339249, 42.705393197965954)"
HEALTH AND EDUCATION FOR LASTING PEACE,Q33,Q,"9344 WINSTON, REDFORD, MI, 48239-1288","(-83.28109334673367, 42.362503125628145)"
NAAD PARGAAS USA,B05,B,"1372 MILLBROOK RD, CANTON, MI, 48188-2090","(-83.434734650785, 42.29859436598644)"
NOZZLEMEN MC MI CHAPTER 7,N50,N,"12273 40TH AVE, REMUS, MI, 49340-9553","(-85.165052, 43.603551)"
POPCORN AND BOOKS,B92,B,"519, EASTPOINTE, MI, 48021-0000","(-82.9554746, 42.4683698)"
LAKERS TOUCHDOWN BOOSTER CLUB,N65,N,"5734 CHERRY LN, W BLOOMFIELD, MI, 48324-1467","(-83.3958713858147, 42.603912156799005)"
ENDURING HARVEST,Q31,Q,"835 MASON ST, DEARBORN, MI, 48124-2231","(-83.2460474012548, 42.30756345)"
CHAPEL HILL KALEIDOSCOPE KIDS,B21,B,"7028 OAKLAND DR, PORTAGE, MI, 49024-4148","(-85.61466283770562, 42.2150294)"
NORTH FLINT VENTURES INC,E11,E,"1159 E FOSS AVE, FLINT, MI, 48505-2324","(-83.68143052986065, 43.071862393063626)"
PIONEERS OF THE REMNANT INC,X20,X,"31942 AUGUSTA DR, ROMULUS, MI, 48174-5209","(-83.35358142754446, 42.26374216322174)"
INSTITUTE ON NATL SOCIAL INEQUITIES & GAPS IN HEALTH&HEALTH TREATMENT,B05,B,"6100 14TH ST, DETROIT, MI, 48208-1310","(-83.092488, 42.359566)"
LINEAGE FOUNDATION FOR GOOD,K30,K,"46500 HUMBOLDT DR, NOVI, MI, 48377-2434","(-83.5079296, 42.5020282)"
1 LIFE CHANGERS FOUNDATION,O50,O,"440 BURROUGHS ST, DETROIT, MI, 48202-3429","(-83.07302672382917, 42.3650746)"
SUPERIORLAND PICKLEBALL CLUB INC,N66,N,"138 ASPEN DR, MARQUETTE, MI, 49855-9401","(-87.36059226437536, 46.471312815085)"
FRIENDS OF SERVE AFGHANISTAN,P20,P,"424 BROOKSIDE DR SE, GRAND RAPIDS, MI, 49507-3558","(-85.656662, 42.917803)"
CARELINE HOSPICE FOUNDATION,E60,E,"103 S JACKSON ST, JACKSON, MI, 49201-2211","(-84.40870187755102, 42.24732353061224)"
SOUTHEASTERN MICHIGAN INDEPENDENT FREE WILL BAPTIST ASSOCIATION,X21,X,"221 FORD AVE, WYANDOTTE, MI, 48192-4005","(-83.15229622669568, 42.21381155)"
MICHIGAN ROCKY HORROR PRESERVATION SOCIETY,A60,A,"2119 WILSHIRE ST, WESTLAND, MI, 48186-5423","(-83.40055500900371, 42.292474113081106)"
HOMELESS TO HOMEOWNER,L20,L,"22480 PETERSBURG AVE, EASTPOINTE, MI, 48021-2642","(-82.92678931278343, 42.46342182901388)"
DREAMS ORGANIZATION,N12,N,"17065 PINECREST DR, ALLEN PARK, MI, 48101-2460","(-83.2214853877551, 42.26330742857143)"
ORA B COMMUNITY CORPORATION,S20,S,"16802 FENMORE ST, DETROIT, MI, 48235-3338","(-83.21757744295303, 42.413893550335565)"
BBI ASSOCIATION,W99,W,"1053 PARNELL AVE SE, LOWELL, MI, 49331-0000","(-85.41080452, 42.94629172)"
ACI CENTER OF EXCELLENCE FOR NONMETALLICS IN BUILDING MATERIALS,U40,U,"38800 COUNTRY CLUB DR, FARMINGTON HILLS, MI, 48331-3439","(-83.42925758162532, 42.49474941568529)"
IS THIS MENOPAUSE OR WHAT,E01,E,"1237 OLD TIMBER TRL, FLINT, MI, 48532-2121","(-83.805797, 43.022514)"
STAIRWAY FOR BALLET,A20,A,"3933 APPALOOSA DR, TROY, MI, 48084-1682","(-83.16233500754959, 42.57579971848606)"
ENHANCE ESCANABA,C50,C,"322 LAKE SHORE DR, ESCANABA, MI, 49829-4026","(-87.05101728594889, 45.7423503)"
PHOENIX RISING SERVICING GROUP,L80,L,"36741 SPANISH OAK DR, WESTLAND, MI, 48186-3403","(-83.40075312712898, 42.30703705785563)"
VICTORY COMMUNITY DEVELOPMENT,P99,P,"32747 GRAND TRAVERSE ST, WESTLAND, MI, 48186-4760","(-83.3621111832061, 42.29274942748092)"
FESTIVAL FOR THE PERFORMING ARTS INC,P20,P,"13203 SANTA ROSA DR, DETROIT, MI, 48238-4207","(-83.14173427135678, 42.38470982914573)"
CHAMPSDEN BOXING GYM,N30,N,"1709 CLINTON AVE, KALAMAZOO, MI, 49001-4033","(-85.55916218181818, 42.275510636363634)"
SISTERS OF SAINT PAUL DE CHARTRES,X20,X,"1271 56TH ST SW, WYOMING, MI, 49509-9704","(-85.6960727480482, 42.86259575306063)"
BLUE BEAD INC,A20,A,"717 NELAND AVE SE, GRAND RAPIDS, MI, 49506-2642","(-85.64304846666667, 42.949647266666666)"
LENDING A HAND INC,L80,L,"5616 GRIGGS DR, FLINT, MI, 48504-7013","(-83.72644505793575, 43.0664930486906)"
LEXINGTON FIREFIGHTERS FOUNDATION,M12,M,"7227 HURON AVE, LEXINGTON, MI, 48450-8321","(-82.5321534, 43.26840146666667)"
LOVING ARMS WITH HELPING HANDS TRAINING AND RESPITE CENTER,P80,P,"303 WASHINGTON ST, HUDSON, MI, 49247-1259","(-84.35780324489795, 41.851425693877545)"
MARCUS MISSION INC,S80,S,"107 SUPERIOR VIEW LN, NEGAUNEE, MI, 49866-9416","(-87.51489907100719, 46.54955745239372)"
MATTAWAN GRAD BASH,N50,N,"5726 STONE PINE ST, KALAMAZOO, MI, 49009-6743","(-85.71736057792074, 42.23420631217783)"
ROBERT HILL FOUNDATION,B82,B,"141 ELM ST, RIVER ROUGE, MI, 48218-1543","(-83.13081814285714, 42.26807112244898)"
ALLSTAR PATRIOTS DANCE & GYM CORP,A62,A,"35613 W MICHIGAN AVE, WAYNE, MI, 48184-1627","(-83.3904401, 42.2826046)"
MANCHESTER MIRROR INC,A33,A,"202 W MAIN ST, MANCHESTER, MI, 48158-1002","(-84.04159353061225, 42.14882648979592)"
2010 HONEYBAKED YOUTH HOCKEY,N68,N,"5576 APPLE RIDGE TRL, W BLOOMFIELD, MI, 48322-1775","(-83.3492249828959, 42.55652825355353)"
BUILDING BLOCKS FOUNDATION INC,E50,E,"2922 FULLER AVE NE, GRAND RAPIDS, MI, 49505-3459","(-85.63842167499999, 43.01621835)"
SOGI YAC,P30,P,"340 S MAIN ST, FREELAND, MI, 48623-8802","(-84.1081972, 43.5017541)"
WORLDS BEST BOXING OUTREACH MENTORING PROGRAM,O50,O,"14949 SCHAEFER HWY, DETROIT, MI, 48227-3639","(-83.17910847474748, 42.399154474747476)"
INTEGRAL ADVOCACY INC,E70,E,"13015 KALMBACH RD, GRASS LAKE, MI, 49240-9319","(-84.1668045, 42.2792782)"
GUIDERS CLUB,B12,B,"23570 CONDON ST, OAK PARK, MI, 48237-2121","(-83.17330597315436, 42.4645320671141)"
LARRY J BELL LIBRARY FOUNDATION,A99,A,"1556 LONG RD, KALAMAZOO, MI, 49008-1322","(-85.5971239322774, 42.27631382238166)"
BROADWAY BOUND,A25,A,"311 GOLFSIDE DR, LAPEER, MI, 48446-7651","(-83.35121905887789, 43.05289133337271)"
GREAT LAKES SCUBA DIVING AND LAKE PRESERVATION,C30,C,"503 W HAMPTON ST, MARQUETTE, MI, 49855-5034","(-87.40388538775511, 46.531593163265306)"
GAMING FOR THE GREATER GOOD,O99,O,"4417 BROOKMERE DR SE, KENTWOOD, MI, 49512-5610","(-85.55791542489297, 42.907167310070584)"
BROADNAX HOUSE OF HOPE INC,P12,P,"18437 AVON AVE, DETROIT, MI, 48219-2923","(-83.22645054545454, 42.42519981818182)"
BEE A QUEEN GIRLS CLUB,N99,N,"2743 SLOAN ST, FLINT, MI, 48504-3315","(-83.72750342857142, 43.02426114285714)"
EMO YA MMBONDO MICHIGAN CORPORATION,P20,P,"3801 STARLIGHT LN, LANSING, MI, 48911-1474","(-84.60182969798657, 42.69863081879195)"
FALCON FOUNDATION,B82,B,"12211 CHERRYWOOD CT, PLYMOUTH, MI, 48170-3707","(-83.48659853244561, 42.37025195)"
ASSOCIATION FOR COVENANTAL REFORMED EDUCATION,X20,X,"1675 BALDWIN ST, JENISON, MI, 49428-8912","(-85.8242635, 42.907244)"
TRANSPLANT HOUSE OF WEST MICHIGAN,L40,L,"1106 LEONARD ST NE, GRAND RAPIDS, MI, 49503-0000","(-85.6412813, 42.9843534)"
UNITY AMBASSADORS BUILDING BRIDGES,W12,W,"789 W ANN ARBOR TRL, PLYMOUTH, MI, 48170-1631","(-83.469228, 42.3695359)"
PARKINSONS MOVEMENT CENTER,N30,N,"1889 ROSEMONT RD, BERKLEY, MI, 48072-1845","(-83.17625424832215, 42.50243217449665)"
THIRD COAST ELDER INITIATIVE,P80,P,"15130 WILDFIELD DR, SPRING LAKE, MI, 49456-2100","(-86.16415021996372, 43.06715063399132)"
FRANKLIN WRIGHT MENS CLUB 2021 ORGANIZATION,X11,X,"14420 PEMBROKE AVE, DETROIT, MI, 48235-1600","(-83.18830104081633, 42.43811744897959)"
HIGH ACHIEVING SCHOLARS,O50,O,"6095 ANNE DR, W BLOOMFIELD, MI, 48322-3140","(-83.40138954362416, 42.52861197315436)"
WILLIAMSTON ATHLETIC VB BOOSTERS,N11,N,"3939 VANNETER RD, WILLIAMSTON, MI, 48895-1000","(-84.27636138941664, 42.7000311)"
DETROIT DANCE FOUNDATION,A62,A,"835 SELDEN ST, DETROIT, MI, 48201-2484","(-83.06698514285713, 42.34654581632653)"
DIVERSIFIED LIFE ENRICHMENT CENTER INC,P20,P,"10023 WARWICK ST, DETROIT, MI, 48228-1324","(-83.22772262517883, 42.367583483547925)"
BEST SUPPORT SERVICES,P82,P,"28748 COLERIDGE ST, HARRISON TWP, MI, 48045-2264","(-82.82697739393939, 42.58153381818182)"
LITTLE DUDES FRIENDS,D20,D,"5687 DAVISON RD, LAPEER, MI, 48446-2712","(-83.447311, 43.041334)"
METRO DETROIT MUSIC INDUSTRY PROFESSIONALS INC,A90,A,"320 KEELSON DR, DETROIT, MI, 48215-3058","(-82.9480623, 42.3617827)"
DETROIT PUBLIC LIBRARY STAFF ASSOCIATION INC,B82,B,"5201 WOODWARD AVE, DETROIT, MI, 48202-4093","(-83.06686247080688, 42.35835485)"
I LIKE ME INC,O50,O,"5001 BURNS ST, DETROIT, MI, 48213-2910","(-83.006923, 42.378371)"
SUITCASES EQUAL ACADEMICS,P30,P,"13486 ROSEDALE ST, SOUTHGATE, MI, 48195-1733","(-83.18935332323233, 42.21783305050505)"
THE MARK ADVOCACY GROUP,E01,E,"1708 S GENESEE DR, LANSING, MI, 48915-1237","(-84.57543991919192, 42.737927404040406)"
MALS FOUNDATION,E12,E,"450 BEVERLY ISLAND DR, WATERFORD, MI, 48328-3602","(-83.35090742948148, 42.63388564007095)"
WAYNE COUNTY SHERIFF POLICE FOUNDATION,I60,I,"3100 S HENRY RUFF RD, WESTLAND, MI, 48186-9530","(-83.3379283, 42.2717986)"
CHESANING CANDLE WALJ,A27,A,"320 N FRONT ST, CHESANING, MI, 48616-1113","(-84.11370582438802, 43.1863525470368)"
MARSHALL RETAILERS ASSOCIATION INC,S41,S,"147 W MICHIGAN AVE, MARSHALL, MI, 49068-1521","(-84.9598954489796, 42.27195730612245)"
FRIENDS OF LANSING PARKS FOUNDATION,N32,N,"200 N FOSTER AVE, LANSING, MI, 48912-4104","(-84.51727258918886, 42.73488535)"
PLYMOUTH HIGH SCHOOL HOCKEY BOOSTER CLUB,N60,N,"525 FARMER ST, PLYMOUTH, MI, 48170-1243","(-83.46599328139457, 42.377008950000004)"
BAPC V,X20,X,"998 CHESTERFIELD AVE, BIRMINGHAM, MI, 48009-1223","(-83.2352174175912, 42.55370799207096)"
OASIS MINISTRY FEEDING MINDS INC,X20,X,"18998 SIOUX ST, CLINTON TWP, MI, 48036-2193","(-82.923649, 42.571546)"
LOVED FUR-EVER ANIMAL RESCUE,D20,D,"25039 FERN ST, ROSEVILLE, MI, 48066-3684","(-82.959774, 42.480395)"
CVMAMI 35-7,W30,W,"2702 FILER CITY RD, MANISTEE, MI, 49660-2530","(-86.29810377467244, 44.22007365725775)"
NATIONAL NURSES HONOR GUARD COALITION,W03,W,"326 TRESTLE DR, DIMONDALE, MI, 48821-9315","(-84.6477512, 42.6408195)"
SALEM HIGH SCHOOL HOCKEY BOOSTER CLUB,N60,N,"40475 PLYMOUTH RD, PLYMOUTH, MI, 48170-4209","(-83.44113878947368, 42.3736477368421)"
COMMUNITY DEVELOPMENT AND SUSTAINABILITY ORGANIZATION-USA,S99,S,"4825 WESTLAND ST, DEARBORN, MI, 48126-4112","(-83.20043213131312, 42.32085574747475)"
INUA ORGANIZATION,J20,J,"20530 GARDENDALE ST, DETROIT, MI, 48221-1344","(-83.13859924968803, 42.445671700000005)"
EVEN THE SPARROW,P40,P,"6777 STATE RD, BURTCHVILLE, MI, 48059-2111","(-82.50073603225806, 43.105255338709675)"
FRIENDS AND FAMILY AGAINST SUICIDE AND DEPRESSION,F01,F,"2432 LESLIE ST, DETROIT, MI, 48238-3528","(-83.11691526262626, 42.39050733333334)"
FORTHEKIDS INC,E20,E,"1411 N STATE ST, BIG RAPIDS, MI, 49307-8688","(-85.4840822, 43.7049039)"
FIT KID,P30,P,"19761 MACARTHUR, REDFORD, MI, 48240-1526","(-83.3046376626506, 42.43383060240964)"
OUR PARKS INITITIVE,N32,N,"1396 ALLEN AVE, MUSKEGON, MI, 49442-3707","(-86.20939122448979, 43.23516863265306)"
BIRDHOUSE FROGS,O50,O,"25458 DANYAS WAY, NOVI, MI, 48375-1456","(-83.49156780681024, 42.476009614130106)"
COMMUNITY CATS AND FRIENDS,D20,D,"530 N CHIPMAN ST, OWOSSO, MI, 48867-2142","(-84.18755978660558, 43.00383288952017)"
HAYES & BEAGLE PTO,B94,B,"12620 NIXON RD, GRAND LEDGE, MI, 48837-9401","(-84.69995871535538, 42.7505085)"
222 RECREATIONAL FOUNDATION,N50,N,"2049 N SAINT HELEN RD, SAINT HELEN, MI, 48656-9347","(-84.41036914285715, 44.36408463265306)"
JEDI COUNCIL OF AMERICA,T12,T,"427 NAVARRE ST, MONROE, MI, 48161-2044","(-83.39356785714286, 41.90950814285714)"
H12,P20,P,"379 N STATE ST, SPARTA, MI, 49345-1027","(-85.710188, 43.164884)"
AK FRIENDSHIP CIRCLE INC,F60,F,"756 SANDALWOOD RD, CANTON, MI, 48188-3029","(-83.50219507692307, 42.30124792307692)"
KITTENS IN THE MITTEN INC,D20,D,"3588 LINCOLN RD, HAMILTON, MI, 49419-9601","(-85.9976242, 42.6700058)"
WOMEN IN HEALTHCARE INC,S41,S,"2828 AMBERLY LN, TROY, MI, 48084-2687","(-83.20516900972754, 42.55815955)"
COMMUNITIES ORGANIZING FOR RACIAL EQUITY INC,R99,R,"3835 BURTON ST SE, GRAND RAPIDS, MI, 49546-5816","(-85.5737040646327, 42.92862625)"
ZEAL CREDIT UNION FOUNDATION INC,T50,T,"17250 NEWBURGH RD, LIVONIA, MI, 48152-2618","(-83.41341619638686, 42.41181282969959)"
LIONEL BEARS INC,O20,O,"1208 FORBES ST, KALAMAZOO, MI, 49006-3160","(-85.60173414814815, 42.29561151851852)"
TAKE THE WHEEL INC,B82,B,"17678 ALLEN AVE, SPRING LAKE, MI, 49456-1501","(-86.178821138396, 43.090478599155794)"
METRO DETROIT URBAN WARRIORS MARTIAL ARTS CLUB,N30,N,"5952 DICKERSON ST, DETROIT, MI, 48213-3507","(-82.97169045454545, 42.39954972727273)"
FRIENDS OF THE HASTINGS PERFORMING ARTS CENTER,A12,A,"520 W SOUTH ST, HASTINGS, MI, 49058-2156","(-85.29394885714287, 42.63945936734694)"
WOMENS INNOVATIVE SOCIAL ENTERPRISE,S01,S,"20426 LICHFIELD RD, DETROIT, MI, 48221-1332","(-83.13287777732342, 42.4443858)"
FEED THE NEED AUTISM AND SPECIAL NEEDS ACTIVITY CENTER,N31,N,"1530 ECORSE RD, YPSILANTI, MI, 48198-6044","(-83.5791742051282, 42.23491892307692)"
MILLS FAMILY FOUNDATION INC,T70,T,"641 CRYSTAL AVE, FRANKFORT, MI, 49635-9255","(-86.24056300817982, 44.6422112648007)"
GRAND HAVEN AREA COMMUNITY LAND TRUST,L02,L,"519 WASHINGTON AVE, GRAND HAVEN, MI, 49417-1486","(-86.220748, 43.060874)"
GOT GRIEF HOUSE,O50,O,"560 CUSTER ST, DETROIT, MI, 48202-3126","(-83.06710759772943, 42.3742941)"
JOEL SIMPSON COMMUNITY OUTREACH INC,P12,P,"21320 COOLIDGE HWY, OAK PARK, MI, 48237-3204","(-83.18133780183929, 42.45031395233929)"
DEAN LEDFORD MEMORIAL FOUNDATION,B19,B,"512 CANTERBURY DR, SALINE, MI, 48176-1715","(-83.77585606026844, 42.16115769570394)"
MID MICHIGAN RENEGADES - MCA,N63,N,"219 SCHOOL HOUSE DR, IMLAY CITY, MI, 48444-1241","(-83.08094292929293, 43.019505696969695)"
SALTY ASH CIGAR SOCIETY,M12,M,"61701 CREEK RD, NILES, MI, 49120-9189","(-86.22170189110624, 41.901015749973986)"
RUMBUC FAMILY FOUNDATION,B12,B,"60 PINEY HILL RD, OAKLAND, MI, 48363-1447","(-83.10651300192724, 42.799029836477324)"
INDUE HEALING SERVICES INC,L20,L,"4556 LANDING WAY, KALAMAZOO, MI, 49048-6120","(-85.4641124776602, 42.32989169047511)"
NEHEMIAH 3 PROJECT,S20,S,"8738 FENKELL ST, DETROIT, MI, 48238-1706","(-83.15718548629283, 42.4027995)"
BRIGHTMOOR VETERANS WAR MEMORIAL RESTORATION FOUNDATION,W30,W,"17250 REDFORD ST, DETROIT, MI, 48219-3258","(-83.25883148816627, 42.416255462580004)"
FRIENDSHIP BENCH PROJECT INC,O01,O,"316 N LAVINIA ST, LUDINGTON, MI, 49431-1879","(-86.44214, 43.958866214925635)"
COLLEGE CONNECT INC,B90,B,"3153 SUMMERS RD, KEEGO HARBOR, MI, 48320-1373","(-83.345552, 42.60115271428572)"
TRUST THE CHANGE,F60,F,"318 CLINTON ST, WYANDOTTE, MI, 48192-2662","(-83.15509697979797, 42.229031626262625)"
PASTORS FELLOWSHIP FUND FOR BORDER AREA OF CHIN STATE BURMA,Q33,Q,"104 WINSTON DR, BATTLE CREEK, MI, 49015-3726","(-85.19462312827747, 42.296624484609296)"
PELLSTON EDUCATION FOUNDATION,T30,T,"172 N PARK ST, PELLSTON, MI, 49769-9400","(-84.7822949, 45.5527543)"
TRUELIFE COACHING INC,P99,P,"4502 CONCORD ST, MIDLAND, MI, 48642-3574","(-84.21810886666667, 43.6387078)"
BIVENS BASKET,T50,T,"551 HENRY AVE SE, GRAND RAPIDS, MI, 49503-5522","(-85.65183223529412, 42.952489941176474)"
WILLIAMS COMMUNITY CENTER,P99,P,"12057 GRATIOT AVE, DETROIT, MI, 48205-3954","(-82.99212798611111, 42.413307305555556)"
FRIENDS OF MOUNT CLEMENS LIBRARY,B70,B,"150 CASS AVE, MOUNT CLEMENS, MI, 48043-2222","(-82.88368460869566, 42.597434130434785)"
TRUELIFE ACADEMY INC,P82,P,"50547 E SHAMROCK ST, CHESTERFIELD, MI, 48047-1874","(-82.79797685924308, 42.673305585146245)"
WALKING INTO FREEDOM WITH PAULA JAUCH,P50,P,"4045 CHICAGO DR SW, GRANDVILLE, MI, 49418-1201","(-85.7629935, 42.9096389)"
DETROIT ALLEY CATS INC,D20,D,"2000 CLARKDALE ST, DETROIT, MI, 48209-3911","(-83.0955319328859, 42.32168230201343)"
HAVEN OF WHITE PIGEON INC,X19,X,"210 SOUTH KALAMAZOO, WHITE PIGEON, MI, 49099-0000","(-85.6432816122449, 41.79651702040817)"
WAR FROG FOUNDATION,A01,A,"4906 COUNTRY LN, FREMONT, MI, 49412-9580","(-85.968094, 43.471195)"
INVASIVE SPECIES PROJECT INC,B80,B,"32867 BASSETT WOODS CT, BEVERLY HILLS, MI, 48025-2728","(-83.25397248692363, 42.53029924324251)"
HOUGHTON LAKE SNOW GROOMERS,N68,N,"1625 W HOUGHTON LAKE DR, HOUGHTON LAKE, MI, 48629-8718","(-84.720396, 44.298425)"
SOUTH COUNTY COMMUNITY CENTER,N31,N,"3205 WOODHAMS AVE, PORTAGE, MI, 49002-7637","(-85.55140378881134, 42.16510450479974)"
CAROLS ANGELS AND WARRIORS,P62,P,"23125 GREATER MACK, SAINT CLAIR SHORES, MI, 48080-7700","(-82.89874258553866, 42.464277291115614)"
LIVONIA EQUITY AND ANTI-RACISM NETWORK INC,R01,R,"16550 HUFF ST, LIVONIA, MI, 48154-1264","(-83.41572453061224, 42.406263653061224)"
DREAM LOUDLY FOUNDATION INC,N60,N,"3498 FAIRLANES AVE SW, GRANDVILLE, MI, 49418-1534","(-85.77574017431192, 42.901208366972476)"
BRING IT IN FOUNDATION,O50,O,"2201 EAST GRAND RIVER AVE, LANSING, MI, 48912-3296","(-84.519822, 42.743372)"
DOWN TO DEFEND,G25,G,"3728 CORDES AVE NW, COMSTOCK PARK, MI, 49321-9701","(-85.69926554237288, 43.031377152542376)"
MUSTARD SEED OF FAITH INC,P20,P,"17176 MERRYWEATHER ST, CLINTON TWP, MI, 48038-2839","(-82.94755295665229, 42.589572022857745)"
GBC HOUSING ASSISTANCE FUND,L01,L,"1452 KINGSTON DR, SAGINAW, MI, 48638-5477","(-84.02883893939394, 43.42915183838384)"
WLN BOYS BASKETBALL BOOSTERS,N62,N,"6000 BOGIE LAKE RD, COMMERCE TWP, MI, 48382-2419","(-83.49925689753084, 42.608380350000004)"
