NAME,NTEE_CD,Category,Location,lat_lon
NEVADA HELPING HANDS,P20,P,"805 W CHOCTAW AVE, LAS VEGAS, NV, 89031-0000","(-115.1544205, 36.2749401)"
CHARAK FOUNDATION,T22,T,"2244 EDGEWOOD AVE, LAS VEGAS, NV, 89102-2238","(-115.17179720122937, 36.15624677501397)"
INTERNATIONAL ASSOCIATION OF LIMNOGEOLOGY INC,U36,U,"2730 N DEER RUN RD, CARSON CITY, NV, 89701-1484","(-119.701195, 39.166622)"
DJM NEVADA,P20,P,"11370 TORINO WAY, RENO, NV, 89521-4240","(-119.731962060614, 39.40819495589254)"
NORTH LAS VEGAS FIREFIGHTERS ASSOCIATION,J40,J,"4040 LOSEE RD, N LAS VEGAS, NV, 89030-3306","(-115.116578, 36.23344)"
WILLIE R CHERRY MINISTRIES,X21,X,"1140 PAHOR DR, LAS VEGAS, NV, 89102-2201","(-115.16848643690999, 36.15825343252175)"
UNITED MOVEMENT INC,P20,P,"1010 N MAIN ST, LAS VEGAS, NV, 89101-1011","(-115.13991033483455, 36.18136872907833)"
ELITE CHRISTIAN MINISTRIES INC,X80,X,"8255 GREATWOOD AVE, LAS VEGAS, NV, 89113-6108","(-115.2708362962963, 36.02519862962963)"
GREEN OUR PLANET,C60,C,"8020 S RAINBOW BLVD, LAS VEGAS, NV, 89139-6483","(-115.24322308470798, 36.04425250406469)"
BENTLY FOUNDATION,T20,T,"1597 ESMERALDA AVE, MINDEN, NV, 89423-4001","(-119.76537556004025, 38.9540317010399)"
SMALLEY ELEMENTARY PARENT TEACHER ORGANIZATION,B94,B,"304 E PARADISE HILLS DR, HENDERSON, NV, 89002-0516","(-114.975206603863, 35.991904500000004)"
RENO TAHOE RESCUE SOCIETY,W99,W,"3470 GS RICHARDS BLVD, CARSON CITY, NV, 89703-8373","(-119.77695031617871, 39.19154841685434)"
ACADEMY OF CARDIOVASCULAR RESEARCH EXCELLENCE ACRE,B19,B,"2740 SAGE BLUFF CT, RENO, NV, 89523-1920","(-119.89068036523987, 39.54735167926506)"
CHARITABLE ENDEAVOR FOUNDATION,A12,A,"1496 MACDONALD RANCH DR, HENDERSON, NV, 89012-7247","(-115.05410215274969, 36.0107690015083)"
STARS AND STRIPES FOUNDATION,W30,W,"6817 UNICORN ST, LAS VEGAS, NV, 89131-2774","(-115.21332695352768, 36.28419392606435)"
IGLESIA DE JESUCRISTO PALABRA MIEL RENO,X20,X,"2627 E 4TH ST, RENO, NV, 89512-3848","(-119.799268, 39.5327766)"
NEVADA JUDO ASSOCIATION,N12,N,"2712 HANGING ROCK DR, LAS VEGAS, NV, 89134-7316","(-115.32644521714263, 36.21005261996407)"
STEPPING STONE CHRISTIAN EDUCATION,B40,B,"8101 VILLA DE LA PLAYA ST, LAS VEGAS, NV, 89131-1669","(-115.264445, 36.307449)"
CLUB KIDS IN DANGER SAVED CLUB KIDS INC,I21,I,"304 S JONES BLVD 1136, LAS VEGAS, NV, 89107-2623","(-115.22363200000001, 36.1700315)"
WILD HORSE PRODUCTIONS,A65,A,"1220 THOMPSON ST, CARSON CITY, NV, 89703-0602","(-119.7721054641345, 39.15626406598084)"
NEVADA BICYCLE COALITION INC,B99,B,"1308 BUENA VISTA AVE, RENO, NV, 89503-1603","(-119.82144690909091, 39.54106827272727)"
VMSN INC,E32,E,"1240 N MARTIN L KING BLVD, LAS VEGAS, NV, 89106-2825","(-115.16073452131432, 36.184299347962565)"
HEAD LIFTERS MINISTRIES INTERNATIONAL INC,X21,X,"2924 DOMINO WAY, LAS VEGAS, NV, 89117-3622","(-115.29795991207283, 36.13847013580684)"
SANTIAGO FOUNDATION,Q123,Q,"7030 POCO BUENO CIR, SPARKS, NV, 89436-7476","(-119.69149907970248, 39.615257043122575)"
POODLE CLUB OF AMERICA FOUNDATION INC,D126,D,"5989 SIERRA MEDINA AVE, LAS VEGAS, NV, 89139-7486","(-115.22362669724544, 36.02001518150009)"
ON EAGLES WINGS MINISTRIES,X21,X,"2217 SUN CLIFFS ST, LAS VEGAS, NV, 89134-5549","(-115.3405749231163, 36.198598770337206)"
GOVERNORS INTERSTATE INDIAN COUNCIL INC,A23,A,"5366 SNYDER AVE, CARSON CITY, NV, 89701-6743","(-119.75519338906493, 39.11702950251385)"
REAL TRUTH OF HOLINESS OUTREACH MINISTRIES,X20,X,"2416 JUBILANCE POINT CT, N LAS VEGAS, NV, 89032-1431","(-115.1764571010101, 36.230662464646464)"
POTTERS PLACE MINISTRIES,X20,X,"3650 N RANCHO DR, LAS VEGAS, NV, 89130-3150","(-115.21930544444444, 36.2252755959596)"
BADGER BASEBALL NIXON DIVISION,N62,N,"8717 HIDDEN PINES AVE, LAS VEGAS, NV, 89143-1366","(-115.2833774, 36.3045793)"
RONNIE PARK FOUNDATION,B82,B,"2711 WOODFLOWER AVE, HENDERSON, NV, 89052-3927","(-115.10460324355971, 35.991012796773354)"
IGLESIA DE JESUCRISTO PALABRA MIEL RENO,X21,X,"603 LANDER ST, RENO, NV, 89509-1513","(-119.81546563947096, 39.51889177619308)"
PAJOR FAMILY FOUNDATION TR,T20Z,T,"1380 ENCHANTED RIVER DR, HENDERSON, NV, 89012-7277","(-115.04523404729954, 36.01068609195493)"
CHURCHILL AREA REGIONAL TRANSPORTATION,S99,S,"223 SHECKLER RD, FALLON, NV, 89406-9055","(-118.78695584431797, 39.459657270189666)"
MS SENIOR GOLDEN YEARS INC,P81,P,"921 FLAG ST, PAHRUMP, NV, 89048-7328","(-115.99593, 36.139956)"
HIPPOCRATES CHARITABLE FOUNDATION,T22,T,"5916 GLENMERE AVE, LAS VEGAS, NV, 89131-2095","(-115.22303224489796, 36.31499091836735)"
DUNN FAMILY FOUNDATION,T22,T,"3 VINTAGE CANYON ST, LAS VEGAS, NV, 89141-6044","(-115.19737045414216, 35.97682375527439)"
LAS VEGAS ELITE BOXING,O50,O,"1728 GINGER TREE LN, LAS VEGAS, NV, 89104-4213","(-115.11053085506666, 36.149377109720895)"
HENDERSON POLICE OFFICERS ASSOCIATION CHARITABLE FOUNDATION,P12,P,"145 PANAMA ST, HENDERSON, NV, 89015-7372","(-114.9847192625268, 36.031690224805324)"
COMPLETE IN CHRIST MINISTRIES,P20,P,"1912 QUARTET DR, N LAS VEGAS, NV, 89032-0646","(-115.169177015781, 36.2298270630851)"
READING FUNDAMENTALS INC,B92,B,"727 PANHANDLE DR, HENDERSON, NV, 89014-2558","(-115.04801628028692, 36.068001150880846)"
LAS VEGAS CADILLAC AND LASALLE CLUB,A20,A,"10029 SKIPPER CT, LAS VEGAS, NV, 89117-0922","(-115.31409037977917, 36.136108104190114)"
VICTORIOUS BETHEL PRAYING MINISTRY,X20,X,"309 FRAD AVE, N LAS VEGAS, NV, 89031-4003","(-115.13620437405245, 36.24993088356448)"
NEVADA SOCIETY OF MAYFLOWER DESCENDANTS,A80,A,"4631 ELLICOTT WAY, RENO, NV, 89519-0914","(-119.8542754630521, 39.48196113539975)"
LANDSMAN FOUNDATION FOR DANCE ART,A63Z,A,"2098 DIPINTO AVE, HENDERSON, NV, 89052-6985","(-115.10655946021141, 35.95444331164202)"
FRANK HAWKINS JR-DAISEY LEE MILLER CHARITABLE FOUNDATION,T22,T,"2009 ALTA DR, LAS VEGAS, NV, 89106-4008","(-115.167993, 36.16636)"
AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,S80,S,"6417 VERANDA FALLS CT, LAS VEGAS, NV, 89130-1879","(-115.23481674863156, 36.25297323138413)"
RENEWING LIFE CENTER,X20,X,"3243 E WARM SPRINGS RD, LAS VEGAS, NV, 89120-3185","(-115.1566756, 36.0569526)"
PROJECT REAL,V26,V,"7175 BERMUDA RD, LAS VEGAS, NV, 89119-4308","(-115.15456384615385, 36.059365615384614)"
GRACE AND MERCY HUMAN SERVICES INC,P73,P,"1437 BLANKENSHIP AVE, LAS VEGAS, NV, 89106-2239","(-115.1600108793184, 36.201138157189)"
NYE COMMUNITIES COALITION,S20,S,"1020 E WILSON RD, PAHRUMP, NV, 89048-4621","(-115.99151232532881, 36.212220995250675)"
HOLIDAY RAMBLER RECREATIONAL VEHICLE CLUB INC,N20,N,"918 SUNNYFIELD WAY, HENDERSON, NV, 89015-8543","(-114.95296758498655, 36.037185)"
OASIS RISING CENTER OF TRUTH FOR BETTER LIVING,X21,X,"3816 DIAMOND RIDGE ST, LAS VEGAS, NV, 89129-7060","(-115.29558524505886, 36.23085244662868)"
MISS DEAF INTERNATIONAL,P20,P,"3908 DIAMOND RIDGE ST, LAS VEGAS, NV, 89129-7058","(-115.29562, 36.231831)"
NORTHERN NEVADA FORENSIC LEAGUE,B80,B,"1111 N SALIMAN RD, CARSON CITY, NV, 89701-3272","(-119.74814228325987, 39.1686891)"
NEVADA COMMUNITY SERVICES INC,P20,P,"301 QUEENS GATE CT, LAS VEGAS, NV, 89145-8679","(-115.309266, 36.169623)"
LAS VEGAS BEAD SOCIETY,A25,A,"7908 ASPECT WAY, LAS VEGAS, NV, 89149-6624","(-115.26887224417119, 36.259526240498225)"
YOUR SECRET DONOR,P60,P,"4075 N CHIEFTAIN ST, LAS VEGAS, NV, 89129-2667","(-115.29995399144214, 36.234964261170845)"
VOICE GARDEN FOUNDATION,T23,T,"204 W SPEAR ST, CARSON CITY, NV, 89703-4160","(-119.76801059183674, 39.166597)"
CATHOLIC VETERANS OF NEVADA CHARITY FOUNDATION,P60,P,"7824 FAITH CT, LAS VEGAS, NV, 89131-3583","(-115.26591109340906, 36.28925793586742)"
BUD BEASLEY ELEMENTARY PTO,B11,B,"2100 CANYON PKWY, SPARKS, NV, 89436-4650","(-119.707094, 39.580032)"
FOUNDATION FOR THE NEXT GENERATION,B99,B,"5123 FIJI ISLAND CT, N LAS VEGAS, NV, 89031-0976","(-115.17328017426499, 36.25321983996886)"
JEFFERSON HIGHWAY ASSOCIATION,A80,A,"2223 ASPEN MIRROR, LAUGHLIN, NV, 89029-1111","(-114.63008526850933, 35.14218576039125)"
YERINGTON IBEW 1245 RETIREE CHAPTER,P80,P,"544 RIVER RANCH RD, FERNLEY, NV, 89408-8337","(-119.2129661118308, 39.59398736127475)"
BLACK AND WHITE BALL OF NORTHERN NEVADA INC,T30,T,"1474 KATE LN, RENO, NV, 89506-8696","(-119.81459964062277, 39.58694948209788)"
CULINARY AND BARTENDERS LEGAL SERVICE FUND,P99,P,"690 W LAKE MEAD BLVD, N LAS VEGAS, NV, 89030-4017","(-115.1541135, 36.1956938)"
HENDERSON NEVADA HISTORICAL SOCIETY INC,A80,A,"121 S WATER ST, HENDERSON, NV, 89015-7221","(-114.983367, 36.033177)"
SEND ME ON VACATION INC,T039,T,"3050 S DURANGO DR, LAS VEGAS, NV, 89117-9186","(-115.2788357118441, 36.13394625428247)"
CHIHUAHUA RESCUE TRUCKEE MEADOWS INC,D20,D,"5303 LOUIE LN, RENO, NV, 89511-1833","(-119.76522062702057, 39.474319771447234)"
THE WILD SPIRIT HORSE INC,D20,D,"112 N CURRY ST, CARSON CITY, NV, 89703-4934","(-119.7678389, 39.1677928)"
LVPMSA CHARITABLE FOUNDATION,P20,P,"801 S RANCHO DR, LAS VEGAS, NV, 89106-3854","(-115.172606, 36.161768879842526)"
LEGACY FOOTBALL CLUB,N64,N,"1850 CAMELBACK DR, SPARKS, NV, 89434-8813","(-119.70798792901314, 39.544397819959265)"
HEARTS 2 HELP,Q33,Q,"73 CASCADE LAKE ST, LAS VEGAS, NV, 89148-2790","(-115.28656719623412, 36.05102884920917)"
GRACE IS HERE FOUNDATION,Q33,Q,"204 W SPEAR ST, CARSON CITY, NV, 89703-4160","(-119.76801059183674, 39.166597)"
ARIA SCHOOL OF MUSIC & ART,A68,A,"3941 S MCCARRAN BLVD, RENO, NV, 89502-7510","(-119.76105017758252, 39.47719751609277)"
ANIMAL HELP ALLIANCE,D20,D,"2251 N RAMPART BLVD, LAS VEGAS, NV, 89128-7640","(-115.2814829210119, 36.2008573351299)"
SOUTHERN NEVADA BEAGLE RESCUE FOUNDATION,D20,D,"285 IRVIN AVE, LAS VEGAS, NV, 89183-4622","(-115.18465, 35.993501)"
NV-CURE INC,I01,I,"540 E ST LOUIS AVE, LAS VEGAS, NV, 89104-2559","(-115.15048744444444, 36.14749833333333)"
GINDABARAT OROMO SELF-HELP AND SOCIAL SUPPORT ASSOCIATION,N50,N,"7889 HARP TREE ST, LAS VEGAS, NV, 89139-6285","(-115.22162138461539, 36.046385)"
WE CARE VOLUNTEERS,W99,W,"410 N A ST, VIRGINIA CITY, NV, 89440-9826","(-119.649961, 39.312922)"
FALLON CHURCHILL FIRE DEPARTMENT INC,M24,M,"20 N CARSON ST, FALLON, NV, 89406-2918","(-118.77812432072623, 39.47513981629363)"
PROJECT ANGELFACES INC,S20,S,"316 BRADFORD DR, HENDERSON, NV, 89074-4934","(-115.09133478011533, 36.05026979554711)"
DREAMS FOUNDATION INC,P20,P,"521 GORDON AVE, RENO, NV, 89509-1402","(-119.8188957120513, 39.51960905)"
KIZUNA JAPANESE SOCIETY,P84,P,"35 WOODCARVER ST, HENDERSON, NV, 89012-4430","(-115.03686181386608, 36.02898636910251)"
MICA FOUNDATION,P30,P,"310 N GIBSON RD, HENDERSON, NV, 89014-6702","(-115.028658, 36.0551293)"
AEROSPACE PHYSIOLOGY SOCIETY - ASPS,B03,B,"8324 WINTERCHASE PL, LAS VEGAS, NV, 89143-6414","(-115.29608462467579, 36.311247018925044)"
POSITIVELY ARTS FOUNDATION INC,A25,A,"4455 W SUNSET RD, LAS VEGAS, NV, 89118-4321","(-115.20043054201571, 36.07165082464054)"
NORTHERN NEVADA SHIBA RESCUE,D20,D,"1474 KATE LN, RENO, NV, 89506-8696","(-119.81459964062277, 39.58694948209788)"
FRIENDS OF THE MAKTABA PROJECT INC,B90,B,"3412 LOCKPORT ST, LAS VEGAS, NV, 89129-7371","(-115.2719038734281, 36.22241769776504)"
EDDY HOUSE,P72,P,"888 WILLOW ST, RENO, NV, 89502-1304","(-119.80083546464647, 39.524610595959594)"
SKYNET FARMS,K20,K,"1201 S 9TH ST, LAS VEGAS, NV, 89104-1502","(-115.141779, 36.157833)"
COVENANT CHRISTIAN FELLOWSHIP,X20,X,"9027 POLARIS AVE, LAS VEGAS, NV, 89139-8106","(-115.18582108923262, 36.02604322863541)"
DCS FOUNDATION,B11,B,"8941 HILLPOINTE RD, LAS VEGAS, NV, 89134-0391","(-115.29076854277336, 36.1981904)"
ABUNDANT FOOD DRIVE AND RESOURCES INC,P20,P,"3210 W CHARLESTON BLVD, LAS VEGAS, NV, 89102-2030","(-115.18492776767677, 36.15881315656566)"
LAS VEGAS MEDITATION,X90,X,"7224 FURY LN, LAS VEGAS, NV, 89128-4218","(-115.24990932859767, 36.180626005376766)"
EAGLE VALLEY MIDDLE SCHOOL PTO,B20,B,"4151 E FIFTH ST, CARSON CITY, NV, 89701-7617","(-119.7612791, 39.1613049)"
THINKFIRST OF NORTHERN NEVADA,P20,P,"555 N ARLINGTON AVE, RENO, NV, 89503-4723","(-119.8195713876159, 39.5310764)"
NEVADA ALLIANCE FOR LATINO EDUCATION AND JUSTICE,R22,R,"1930 VILLAGE CENTER CIR, LAS VEGAS, NV, 89134-6299","(-115.3040238655132, 36.19287463581845)"
USA SPORTS ACADEMIES INC,N60,N,"11490 CERVINO DR, RENO, NV, 89521-4280","(-119.73529980809978, 39.40576931670465)"
IMPROVING DIABETES AND OBESITY OUTCOMES INC,G80,G,"8213 POINT VIEW CT, LAS VEGAS, NV, 89128-7443","(-115.27185530377803, 36.205345448646426)"
FALLON SERENITY HOUSE,L40,L,"562 TIMOTHY WAY, FALLON, NV, 89406-2700","(-118.77939290454813, 39.48269015381234)"
SKY POINTE PTO,B11,B,"7038 SKY POINTE DR, LAS VEGAS, NV, 89131-6130","(-115.27566624208967, 36.28807621964376)"
LES ROIS CYCLING CLUB LTD,N70,N,"10802 PORTO FOXI ST, LAS VEGAS, NV, 89141-3471","(-115.185876, 35.993217)"
BRISTLECONE AUDUBON CHAPTER,C99,C,"1050 SEWELL DR, ELKO, NV, 89801-2962","(-115.77645123911284, 40.831132128743036)"
TURAMA INC,Q30,Q,"733 CANARY WHARF DR, LAS VEGAS, NV, 89178-1275","(-115.30514705687223, 36.035708636282386)"
LEGENDS FOUNDATION A NON-PROFIT CORPORATION,B82,B,"501 S 8TH ST, LAS VEGAS, NV, 89101-7002","(-115.1405228, 36.1627348)"
KEN AND DEBBIE JOHNSON FOUNDATION,T90,T,"11755 ALNESS LN, LAS VEGAS, NV, 89141-6002","(-115.19009103014666, 35.97652766442152)"
SOUTHERN NEVADA SENIOR LAW PROGRAM,P20,P,"7690 W SAHARA AVE, LAS VEGAS, NV, 89117-2737","(-115.2878544, 36.144197)"
IGLESIA CRISTIANA AGAPE INC,X21,X,"27 N MOJAVE RD, LAS VEGAS, NV, 89101-4812","(-115.10556290769134, 36.16055349851718)"
NORTHERN NEVADA SPORTS AND RECREATION,N60,N,"850 BARING BLVD, SPARKS, NV, 89434-1508","(-119.73158023960733, 39.55647532456603)"
FAITH ARISE CHURCH,X20,X,"1082 SAPPHIRE SKY CT, HENDERSON, NV, 89002-6574","(-114.97807024985455, 35.99151798254598)"
IMAGINE SCHOOL AT MOUNTAIN VIEW PARENT TEACHER ORGANIZATION,B11,B,"6610 GRAND MONTECITO PKWY, LAS VEGAS, NV, 89149-0210","(-115.27919213203411, 36.280518089532954)"
OHALAH,X30,X,"8229 SWAN LAKE AVE, LAS VEGAS, NV, 89128-7413","(-115.27292858699397, 36.19990748790394)"
LAS VEGAS FIREFIGHTER YOUTH HOCKEY,N68,N,"10300 WEST CHARLESTON BLVD, LAS VEGAS, NV, 89135-1037","(-115.320489, 36.1605547)"
NEVADA DIVING CENTER,N70,N,"11260 MESSINA WAY, RENO, NV, 89521-4248","(-119.73285958719644, 39.40858827863648)"
EBONY RELIEF CHARITABLE INC,G99,G,"1721 E CHARLESTON BLVD, LAS VEGAS, NV, 89104-1902","(-115.128038, 36.158943)"
SHROTRIYA FAMILY FOUNDATION,T20,T,"5 HIGHLAND CREEK DR, HENDERSON, NV, 89052-6612","(-115.09209952782176, 35.96316030879283)"
CORE POWERED BY THE ROGERS FOUNDATION,B82,B,"701 S 9TH ST, LAS VEGAS, NV, 89101-7068","(-115.140658, 36.160148)"
FRIENDS OF ACES AND EIGHTS,I60,I,"896 DIANNE DR, BOULDER CITY, NV, 89005-3626","(-114.84004526251651, 35.9638125)"
I AM FREE INC,X20,X,"5699 BENEVENTO CT, LAS VEGAS, NV, 89141-3978","(-115.21918003355732, 35.99715053229686)"
POLAND HUMANITARIAN INITIATIVES INC,Q30,Q,"324 DESERT LILY CT, RENO, NV, 89521-6357","(-119.72015563265306, 39.4341346122449)"
FRIENDS OF CASI,D12,D,"112 N CURRY ST, CARSON CITY, NV, 89703-4934","(-119.7678389, 39.1677928)"
YNPN OF SOUTHERN NEVADA,J21,J,"411 YARNELL DR, N LAS VEGAS, NV, 89031-7943","(-115.14683944541355, 36.256371120413434)"
WAT-BODHIDHAMSIKKHALAYA,X50,X,"1398 OAHU ST, LAS VEGAS, NV, 89104-0000","(-115.09664354839127, 36.156288217083045)"
SIMON KEITH FOUNDATION,E65,E,"12431 MOSTICONE WAY, LAS VEGAS, NV, 89141-3031","(-115.1846633286106, 35.96425461605581)"
CITIZEN K9 CLUB AND RESCUE,D61,D,"3870 E FLAMINGO RD, LAS VEGAS, NV, 89121-6228","(-115.0902096, 36.1161627)"
MARCIA PERNOLL FUND,E99,E,"705 GREENSBURG CIR, RENO, NV, 89509-6819","(-119.85578824158014, 39.494355137098)"
KIDS SERVE DOT COM INC,T12,T,"10 GRAND CORNICHE DR, HENDERSON, NV, 89011-2002","(-114.921356, 36.105976)"
VEGAS CITY OPERA,A6A,A,"9838 MARIETTA CELLARS CT, LAS VEGAS, NV, 89141-8757","(-115.22070440816326, 36.01084224489796)"
MARINES - LAS VEGAS,P58,P,"3075 WESTWIND RD, LAS VEGAS, NV, 89146-6858","(-115.2188688, 36.1444498)"
SUN VALLEY CAL RIPKEN BABE RUTH LEAGUE,N63,N,"5700 LEON DR, SUN VALLEY, NV, 89433-7145","(-119.775701, 39.600133)"
MOUNTAINS EDGE ANGLICAN FELLOWSHIP,X20,X,"8836 RIO GRANDE FALLS AVE, LAS VEGAS, NV, 89178-7218","(-115.28507806096813, 36.01450766706512)"
HAMMER OF THOR KINDRED LLC,X99,X,"6201 IROQUOIS TRL, STAGECOACH, NV, 89429-9512","(-119.3687135, 39.3760558)"
WESTERN CENTER FOR DEFENSE ADVOCACY,I43,I,"8275 SOUTH EASTERN AVE, LAS VEGAS, NV, 89123-2591","(-115.1189021, 36.1443849)"
LV SPORTZ FOUNDATION,N01,N,"6566 GRAND CONCOURSE ST, LAS VEGAS, NV, 89166-8024","(-115.32931167346939, 36.28083542857143)"
YERINGTON AREA CAT CONTROL YACC,D20,D,"40 LUZIER LN, YERINGTON, NV, 89447-9739","(-119.203511, 39.026262)"
LAS VEGAS IRISH RUGBY FOOTBALL CLUB INC,N70,N,"7831 STROH LN, LAS VEGAS, NV, 89178-8275","(-115.26274494736843, 36.01279442105263)"
HISTORICAL REENACTORS OF SOUTHERN NEVADA,A84,A,"4876 E IMPERIAL AVE, LAS VEGAS, NV, 89104-5837","(-115.1525856, 36.154738)"
BATTLE MOUNTAIN ARCHERY CLUB,N50,N,"285 N BROAD ST, BATTLE MTN, NV, 89820-2890","(-116.93312360903744, 40.64324714955786)"
OROMO COMMUNITY OF LAS VEGAS,A23,A,"7785 DEAN MARTIN DR, LAS VEGAS, NV, 89139-6612","(-115.18367046153847, 36.0483053076923)"
TRUCKEE MEADOWS PARKS FOUNDATION,N11,N,"50 COWAN DR, RENO, NV, 89509-1009","(-119.8342265, 39.522442)"
FRANK & PAT CORBIN FAMILY FOUNDATION,T20,T,"9060 W CHEYENNE AVENUE, LAS VEGAS, NV, 89129-8911","(-115.29395589869014, 36.21864872748973)"
KINGDOM OF THE CHRIST CHURCH,X20,X,"6735 QUARTERHORSE LN, LAS VEGAS, NV, 89148-4832","(-115.2927694, 36.0533459)"
PROTECTORS OF TULE SPRINGS,C32,C,"517 S 9TH ST, LAS VEGAS, NV, 89101-7010","(-115.13948282222222, 36.16196431111111)"
MISSION FOR NATIONE LNTERNATINAL CHURCH,X20,X,"668 WESSEX DR, LAS VEGAS, NV, 89178-1297","(-115.30386687240257, 36.03460696999762)"
RED ROCK SEARCH AND RESCUE,M23,M,"340 VILLA MONTEREY DR, LAS VEGAS, NV, 89145-4988","(-115.263346, 36.168053489795916)"
HINDU SOCIETY OF NORTHERN NEVADA,A23,A,"4800 BUCKHAVEN RD, RENO, NV, 89519-0961","(-119.849117, 39.478277)"
ARCANE,G30,G,"317 N WEST ST, YERINGTON, NV, 89447-2224","(-119.16567561153188, 38.99172335784685)"
EMPOWER LV,J30,J,"4312 THOM BLVD, LAS VEGAS, NV, 89130-2715","(-115.21224928387097, 36.237352051613335)"
PINECREST ACADEMY OF NEVADA,B20,B,"1360 S BOULDER HWY, HENDERSON, NV, 89015-6958","(-114.9698519, 36.0285429)"
THE LVMPD EXPLORER PROGRAM,O50,O,"1150 TWINKLING MEADOWS DR, HENDERSON, NV, 89012-5582","(-115.03490028571429, 36.023455428571424)"
HIS GOSPEL OUTREACH INTERNATIONAL,X20,X,"950 IDAHO ST, ELKO, NV, 89801-3919","(-115.75891809468112, 40.83606741287459)"
WHEN CHARITY WORKS INC,T12,T,"471 OLDENBURG CT, RENO, NV, 89521-6276","(-119.73681378150704, 39.40326507642554)"
NEVADA GREEN INSTITUTE NGI INC,C30,C,"4043, CARSON CITY, NV, 89702-0000","(-119.7575628, 39.1698022)"
AIDENS GIFT,P12,P,"1034 TYRALL CT, SPARKS, NV, 89436-1820","(-119.72645326530612, 39.5943228367347)"
JESUS ROCKS HENDERSON,P20,P,"907 CENTER ST, HENDERSON, NV, 89015-5710","(-114.967305, 36.045744)"
KELLY LAROCCA FOUNDATION,P20,P,"10844 HOT OAK SPRINGS AVE, LAS VEGAS, NV, 89134-5526","(-115.33553125806452, 36.20386867741936)"
BE YE OH SO BLESSED MINISTRIES,X21,X,"1705 CAMERON ST, LAS VEGAS, NV, 89102-3545","(-115.20367322489277, 36.151600608059425)"
COMMUNITY HEALTH ALLIANCE FOUNDATION,E11,E,"680 S ROCK BLVD, RENO, NV, 89502-4113","(-119.75871544630873, 39.50082411409396)"
NEVADA FALUN DAFA ASSOCIATION,A23,A,"6165 WESTWIND RD, LAS VEGAS, NV, 89118-3410","(-115.2182216, 36.0699544)"
TRFC,P99,P,"906 JASMINE STAR CT, HENDERSON, NV, 89012-5125","(-115.02592711621637, 36.01740093759057)"
ON MY HONOR BOLOS INC,O99,O,"9005 W SAHARA AVE, LAS VEGAS, NV, 89117-5745","(-115.2878544, 36.144197)"
IGLESIA LAS VEGAS PALABRA VIVA,X20,X,"801 N LAMB BLVD, LAS VEGAS, NV, 89110-2303","(-115.0803943, 36.1704085)"
THERE IS NO HERO IN HEROIN FOUNDATION INC,P20,P,"3316 PLAZA DEL PAZ, LAS VEGAS, NV, 89102-4032","(-115.18575718477435, 36.146922154972295)"
RAMAKRISHNA VEDANTA CENTER OF LAS VEGAS,X70,X,"10732 BALSAM CREEK AVE, LAS VEGAS, NV, 89144-4412","(-115.33033019073213, 36.16710816923474)"
WASHOE RETIRED EDUCATION ASSN,B82,B,"1890 DONALD STREET, RENO, NV, 89502-5211","(-119.77418295918366, 39.482634530612245)"
PROSPERITYNEVADA,S014,S,"11140 PARMA WAY, RENO, NV, 89521-4242","(-119.73170144567433, 39.410997320942464)"
AHE MINISTRIES INC,X21,X,"232 PARKHILL DR, CARSON CITY, NV, 89701-7690","(-119.7208424351907, 39.163035555517105)"
KASNER FAMILY FOUNDATION,T20,T,"2283 FEATHERTREE AVE, HENDERSON, NV, 89052-2362","(-115.089455, 36.011936)"
LVL UP EXPO,P99,P,"10304 GLIMMERING STAR DR, LAS VEGAS, NV, 89178-8443","(-115.255418, 36.001892)"
DEKIN EDUCATIONAL TR,B82,B,"4525 QUADREL ST, LAS VEGAS, NV, 89129-5316","(-115.26282411111112, 36.24287609090909)"
PROJECT 150,P85,P,"3600 N RANCHO DR, LAS VEGAS, NV, 89130-3149","(-115.218661, 36.224566)"
CHAMI FAMILY FOUNDATION,T20,T,"2009 EAGLE TRACE WAY, LAS VEGAS, NV, 89117-5743","(-115.29311576872271, 36.148529208149554)"
EAST PALO ALTO TEE BALL PITCHING MACHINE,N63,N,"5337 LAMBROOK DR, LAS VEGAS, NV, 89130-1927","(-115.22499931698555, 36.25670143980242)"
CHAMPIONS OF THE HONORS ACADEMY OF LITERATURE,B12,B,"195 N ARLINGTON AVE, RENO, NV, 89501-1209","(-119.8172447755102, 39.5260016122449)"
FIRE AND ICE HORSE TRAINING AND RESCUE INC,D20,D,"991 VIA GANDALFI, HENDERSON, NV, 89011-0933","(-114.95942811079303, 36.07884374984498)"
NEVADA CHAPTER AMERICAN COLLEGE OF SURGEONS,B03,B,"4975 N EULA ST, LAS VEGAS, NV, 89149-1106","(-115.3128185, 36.2457539)"
BE A VOICE INC,P60,P,"1913 CAMINO MIRADA, N LAS VEGAS, NV, 89031-1096","(-115.16915674927145, 36.24775317130979)"
AIM HIGH SMILE,A6C,A,"3261 MONTECITO DR, LAS VEGAS, NV, 89120-3108","(-115.2773476, 36.2859631)"
FOUNDERS EDUCATION LEGACY INC,B12,B,"5730 W ALEXANDER RD, LAS VEGAS, NV, 89130-2810","(-115.22174706171805, 36.23162418656962)"
HUNGARIAN REFORMED CHURCH OF LAS VEGAS,X20,X,"7932 CASTELLON CT, LAS VEGAS, NV, 89128-2805","(-115.26682889795917, 36.204149959183674)"
